videoId,video_title,video_description,title_word_count,title_exclamation_question_count,how_many_numbers_in_title,words_with_uppercase_in_title,description_word_count,number_of_hashtags_in_description,video_duration,category,day_of_week_uploaded,view_count,like_count,comment_count,channelId,channel_title,subscriberCount,channel_video_count,channel_view_count,days_since_upload
g9NTQs08kas,ize - Come Up (Official Video),"🍆JULY 4TH
Prod by AceMo (@acemo)

*Originally Streamed via Twitch*

Video & Animation by Daniel Mangosing (@danielmangosing)


❄️BUY❄️STREAM❄️PRE ORDER THE ALBUM❄️ O-o.lnk.to/izemoves


❄️Follow ize❄️

IG: @izecreme
T: @izehot
FB : @izecreamman

O___o?",6,0,0,4,32,0,140,10,Saturday,23153,1025,67,UCLtYnWyUyRjqe5n87tk1WYg,ize box,2790,11,895184,1964
59wl1ivdIBc,TAITABARA,do not own the rights,1,0,0,1,5,0,161,10,Saturday,325,2,0,UCrnX7mAtFabw78XCB7wWZaQ,Ize Jmia,1040,241,883116,2076
XIe_qMF8T7c,ហ្វេន IZE ហ៎ា! ស្គាល់ IZE កម្រិតណា?,"ហ្វេន IZE ហ៎ា! ស្គាល់ IZE កម្រិតណា? លូវ Comment ពាក្យប្រចាំត្រកូលរបស់ IZE ម្នាក់មួយមើល😜❤️

#IZE #WhatTheFun #IZECanteen",6,2,0,2,14,3,48,24,Thursday,234,1,0,UCJpPWMua-bo1Ms8RHn6eK0w,IZE,1580,158,926992,797
B88pEyiRwLg,Game of the Year 2020! Immortals Fenyx Rising Review,"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
▼Social Media ▼
♛ Twitch : twitch.tv/ImIsaacGames
♛ Twitter : twitter.com/IzeMcCoy
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
▼ Info ▼
♛Mouse : Razer Naga
♛Keyboard : Razer Blackwidow Ultimate Stealth
♛Microphone : Blue Yeti Blackout
♛Recording Software : OBS Studio
♛Editing Software: Sony Vegas Pro 13 - Adobe Photoshop CC 2014
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Assassin's Creed Origins, ubisoft, gameplay, assassins creed 2, assassins creed brotherhood, assassins creed trailer, assassins creed gameplay, assassins creed revelations, assassins creed unity, assassins creed walkthrough, assassins creed song, assassins creed pc, assassins creed 1, assassin's creed origins gameplay, assassins creed, assassin's creed origins, origins, ac origins, ac origins protagonist, egypt,ancient egypt, ac, ac viking, ac vikings, assassin's creed vikings, assassin's creed kingdom, ac kingdom, kingdom, viking, vikings, ac valhalla, assassin's creed valhalla, assassins creed valhalla, valhalla, Immortals Fenyx Rising, Fenyx Rising, Gods and Monsters, gods, monsters, greek, mythology, greek mythology, zeus, fenyx, rising, immortals, botw, breath of the wild, goty, game of the year, 2020, game of the year 2020, goty 2020.",9,1,4,6,161,0,432,20,Wednesday,114,13,1,UCcFj22fjdZnnt-OcPiYzZIg,Ize,1140,165,431548,1757
cHSzvZDcFZE,1000 SUBSCRIBER SPECIAL | *WE ALMOST CRASHED* | Flight Simulator,"I flew a plane for the 1000 subscriber special!

If you enjoyed, please like and subscribe, it helps me out a lot!

#flying #plane #simulator #fun

Tags: Flight Simulator,1000 Subcriber Special,IZE ACHE 1000 Subscribers,Plane Simulator,Flying a plane,Landing Plane,Plane Takeoff,POV: Pilot,California flight",10,0,4,7,41,4,230,24,Wednesday,110,4,1,UCIj8a7EBB-aHBuJHSwgevmQ,IZE ACHE,1080,225,749093,329
nqnLlWJ2LN4,What did she do with him... 😰 #roblox #mystery #robloxstory,,10,0,0,1,0,0,43,22,Sunday,960,27,1,UCv6AsZfTNZWMfVE1EPelWXQ,VELVET IZE,1760,6,114197,157
1yjl3OW98zQ,#kia carnival ||#shorts,"#shorts 
#kia 
#viral 
#kiacarens",3,0,0,0,4,4,11,2,Tuesday,49,8,0,UCuBzpbJS9kQRD7lnVXsWBrA,QXG CHANNEL || car vlog ),1750,26,42599,1331
Q1BuuTWkLXg,#comedy c cricketer 😗😉🤟🤘😈😈😲,,4,0,0,0,0,0,6,22,Sunday,71,10,0,UCs4wnVa7-76b3Yrzsd4FSMg,Dev yadav 61y,1860,148,255211,451
Ocxmr_72dz4,"DMZ AO VIVO 🔴 ME PERDOE, EU ME COMPROMETO A MUDAR ISSO 🔵","Jogando o melhor modo do Warzone, DMZ !
🔴 Se você gostou do vídeo, deixe seu like e um comentário !

Pix ➡ Doação para o Canal:
doacaovbn@gmail.com

🔵 SOCIAL:
Instagram - https://www.instagram.com/falavbn/
Tiktok - https://www.tiktok.com/@falavbn

- SETUP 

🟢 CPU Ryzen 7 5700x3d ( Sem Link )
- Versão 5700X 
https://mercadolivre.com/sec/32ntyYa
🟢 Placa-mãe MAXSUN B550M
https://s.click.aliexpress.com/e/_DmAC2uf
🟢32GB ASGARD VALKYRIE V5
https://mercadolivre.com/sec/1foKmFw
🟢 GPU: AMD Radeon RX 6600M (
https://mercadolivre.com/sec/33YstQ5
🟢 FONTE REDRAGON 500W 80PLUS BRONZE 
https://mercadolivre.com/sec/168sH8C
🟢 HEADSET HAVIT H2002d
https://mercadolivre.com/sec/2Xgr6BE
🟢 Mouse Gamer Logitech G203 LIGHTSYNC RGB 
https://mercadolivre.com/sec/1yEPFtP
🟢 TECLADO MÊCANICO 60% E-YOOO
https://s.click.aliexpress.com/e/_o2CaIDj
🟢 SUPORTE MICROFONE
https://mercadolivre.com/sec/1Km8LYP
🟢 SUPORTE HEADSET
https://mercadolivre.com/sec/2TiHnjD
🟢 MOUSEPAD
https://mercadolivre.com/sec/2dpcXm
🟢 Webcam C920e
https://mercadolivre.com/sec/2zWmduz
🟢SSD: XrayDisk 480GB
(447,1 GB)
https://s.click.aliexpress.com/e/_opzkNB3
🟢SSD: WALRAM 1TB 
https://s.click.aliexpress.com/e/_oEIfzap
🟢CPU Cooler JONSBO-CR1400 EVO 
https://s.click.aliexpress.com/e/_okYCCLP
🟢Monitor: SUPER FRAME 27POL 240HZ 1MS

=====================

#dmz #warzone2 #mw2 

#dmz #dmzseason #dmzwarzone #warzone2 #warzonedmz #gaming #callofduty #VBN
warzone, modern warfare 2, warzone 2, modern warfare ii, cod modern warfare 2, modern warfare 2 season 4,mw2, cod mw2, cod mwii, mwii, mw2 season 4, modern warfare 2 season 4 battle pass, modern warfare 2 season 4 maps, modern warfare 2 season 4 reveal, mw2 season 4 reveal, modern warfare 2 season 4 weapons, mw2 season 4 content, warzone 2.0, warzone 2.0 season 4, dmz, mw2 dmz, cod dmz, dmz gameplay, dmz mw2, dmz season 4, novo mapa warzone 2, season 4 mapa warzone 2, novo mapa dmz season 4, dmz mode, warzone 2 season 4, season 2 mw2, mwii season 2, nova season 4 warzone 2, nova temporada 4 warzone 2, atualização hoje warzone 2, atualização mw2 hoje, atualização hoje, season 4 warzone 2, mw2, modern warfare 2, modern warfare 2,warzone, novo mapa ressurgencia warzone 2,novo mapa ressurgencia,nova rebirth island 2,rebirth island warzone 2,voltando rebirth island,Modern Warfare Season 4,MW2 Season 4,MW2 Season 4 Update,DMZ Season 4 Update,DMZ Season 4 Vondel,Vondel Warzone Map,Vondel Season 4,Vondel Map Gameplay,New Warzone Map,New DMZ Map,New Resurgence Map,Warzone 2 Rebirth,novo mapa dmz season 4,novo mapa warzone season 4,novo mapa vondel warzone 2,vondel warzone 2,lipeimperador 2,modern warfare ii,cod warzone 2,warzone 2.0,warzone warzone 2 season 4,warzone 2 season 4 leaks,warzone 2 season 4 battle pass,warzone 2 season 4 release date,warzone 2 season 4 update,warzone 2.0 season 4,modern warfare 2 season 4,mw2 season 4,modern warfare ii season 4,mw2 season 4 weapons,mw2 season 4 leaks,mw2 season 4 maps,warzone 2 season 4 weapons,season 4 warzone 2,season 4 modern warfare 2,season 4 mw2,mw2, modern warfare 2,warzone 2,cod warzone 2,warzone 2.0,warzone,warzone 2 season 4,warzone 2 season 4 leaks,warzone 2 season 4 battle pass,warzone 2 season 4 release date,warzone 2 season 4 update,warzone 2.0 season 4,modern warfare 2 season 4,mw2 season 4 weapons,mw2 season 4 maps,warzone 2 season 4 weapons,season 4 warzone 2,season 4 modern warfare 2,season 4 mw2,mw2,dmz season 4,lipeimperador dmz,lipe dmz,dmz lipe,vazamentos season 4 warzone, mw2 season 4,modern warfare 2,mw2 season 4 update,warzone 2,cod warzone 2,warzone 2.0,modern warfare ii, warzone 2 season 4,warzone 2.0 season 4,warzone 2 season 4 update,warzone 2.0 season 4 update,season 4 warzone 2,season 4 modern warfare 2,modern warfare ii season 4,warzone 2 season 4 reveal,warzone 2 season 4 roadmap,mw2 season 4 roadmap,warzone 2 season 4 weapons,mw2 season 4 weapons,season 4 mw2,mw2 season 4 reveal,season 4 roadmap, season 4 update,season 4 battle pass,season 4 battle pass mw2,mw2 season 4 battle",13,0,0,11,536,11,0,20,Tuesday,0,0,0,UC1EdqhOO6eYgcJnvA4X_prw,_VBN,1740,434,231245,0
Qzlc3GLgSoA,Una horrible pesadilla (Stop Motion),,5,0,0,3,0,0,45,22,Saturday,1438,71,21,UC46Lr1psa_zVYBVQSMxzCig,Vbn Motion,5540,11,403017,648
Z4b2cOr5mA4,BOB-TICKET JETZT MIT BOB-APP!,"Alle Infos zur neuen BOB-App finden Sie hier: https://www.bob-ticket.de. Das günstigste Ticket für Spontan- und Gelegenheitsfahrer. Sowohl als BOB-App als auch BOB-Ticket doppelt verfügbar. Reisen im ganzen VBN-Land zum Tagesbestpreis. BOB-App und BOB-Ticket müssen beantragt werden.  

Ihre Vorteile mit der BOB-App und dem BOB-Ticket: 

1. Mit dem BOB-TICKET sind Sie immer sofort fahrbereit und brauchen sich um nichts mehr zu kümmern. Buchbar an allen Automaten oder Kundencentern der BSAG, BREMERHAVEN BUS, VWG, DB Regio, NordWestBahn/Regio-S-Bahn sowie metronom. 

2. Erst fahren, dann zahlen – ganz bequem per Abbuchung vom Konto. Zur genauen Prüfung enthält Ihre Rechnung eine detaillierte Fahrtenübersicht. Diese erhalten Sie monatlich bei einem Rechnungsbetrag von mindestens 10 €, ansonsten quartalsweise. Bei Versand der Rechnung per E-Mail wird Ihrer ersten Rechnung einmalig ein Betrag von 5 € gutgeschrieben.

3. Sie benötigen kein Kleingeld mehr, denn Sie zahlen völlig bargeldlos per SEPA-Lastschriftverfahren.

4. Sofortsperrung bei Verlust. Ein kurzer Anruf bei unserer 24h-Serviceauskunft unter der Telefonnummer 04 21/59 60 59 genügt und Ihr BOB-TICKET ist gesperrt. Gegen eine Bearbeitungsgebühr von 10 € erhalten Sie ein neues BOB-TICKET.

5. Ihr BOB-KONTO-TICKET ist übertragbar. Als Konto-Inhaber können Sie sich superleicht auch für die neue BOB-App anmelden (Anm.: „anmelden“ verlinken mit Anmelde-Formular für BOB-Ticket-Besitzer). Als Neukunde der neuen BOB-App können Sie sich hier kostenlos registrieren (Anm.: „registrieren“ verlinken mit Registrier-Zugang). 

6. Kein Mindestumsatz und keine Grundgebühr.

7. Als Gelegenheitsfahrer erhalten Sie mit BOB immer Ihren individuellen ""Tagesbestpreis"". Das heißt, auf Basis der durchgeführten Fahrten wird zur Rechnungsstellung der günstigste Preis pro Tag unter Berücksichtigung von 4erTickets, Schüler-10erTickets (BSAG und BREMERHAVEN BUS), Kinder-EinzelTickets, FahrradTickets sowie die Kurzstrecken-Tickets berechnet. Einige Rechenbeispiele können Sie dem BOB-Faltblatt entnehmen.

8. BOB bringt BODO mit: Alle BOB-Kunden erhalten als zusätzliches Extra das BODO BONUS-Vorteilprogramm. Etliche Partnerunternehmen bieten zahlreiche Vergünstigungen an. Alle Informationen zu BODO BONUS finden Sie hier: www.bodobonus.de

BOB-Ticket beantragen 
Beantragen Sie BOB ganz bequem online: BOB-Antrag
Weitere Fragen und Antworten zu BOB finden Sie hier auf unserer FAQ-Seite.


#BobApp #VBNTicket #ÖPNVTicket

• Alles zum VBN : http://www.vbn.de/
• Facebook: https://www.facebook.com/vbnverkehrsverbundbremenniedersachsen/",4,1,0,4,331,3,66,19,Monday,13841,40,10,UCD5LgpyQpxAedd-DxKLoVMg,Verkehrsverbund Bremen/Niedersachsen (VBN),2260,68,1233504,1724
DqsRS2rPqEg,PUBG Mobile_Gặp Top Pro Với Tổng 21K Royal Pass ở Bootcam Và Cái Kết Đẹp -_-| Vẩy Ốp Như Vẩy Rau :VV,"Shop acc VPGAME ........
Chất lượng uy tín giá r...* giá đăts nhưng tốt*
Cho xin một sub với like nhé!
➤ Điện thoại chơi game:Vsmart live, Iphone X
➤Tai nghe: Hyper,Sony,...
➤Ghi hình: bandicam, Az screen recorder, ios 12+13
➤Cấu hình game: Smooth + Extreme+Vô Cực độ nhạy:)))))
➤1 like, 1 comment, 1 share là động lực giúp mình làm các video tiếp theo 。◕‿‿◕。
➤Nhận thông báo sớm nhất và xem nhiều hơn tại: https://www.instagram.com/vanhstarwar/
★Fanpage ► https://www.facebook.com/anhvy.tran.14203
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬",22,0,2,20,81,0,2519,20,Thursday,31,2,0,UCzKViPT-ejn-CEnEfBY41LA,VbN,1360,12,43400,1924
Hl0rIbWnt5k,"बांके बिहारी मंदिर बना जंग का अखाड़ा,श्रद्धालु और पुलिस कर्मियों में हुई मारपीट,वीडियो वायरल..",वृंदावन,14,0,0,0,1,0,74,22,Tuesday,175,9,0,UCyAiB8f7obW3KcXQSXTa9BQ,VBN-NEWS-24,2670,1147,674207,15
oCRlO2LgI-A,No wheel cycle challenge,,4,0,0,1,0,0,426,22,Sunday,44,3,,UCvcZTSIyzFvXqPvKYmkY-zA,Team vbn,1370,164,325395,
A7MsrKecYq0,26-Aug-25,,3,0,6,1,0,0,11,22,Tuesday,191,5,0,UCxhVv42UgUkabFWmSWM0oXg,Education Today VBN Karkeri,7100,1234,1269854,85
s9hmB6tHQEw,SUZUKI ERTIGA SPORT HYBRID 2022//ERTIGA HYBRID 2022,"SUZUKI ERTIGA SPORT HYBRID 2022//ERTIGA 2022//ERTIGA SPORT
ertiga hybrid 2022
ertiga 2022
ertiga 2022 new model
ertiga hybrid
suzuki ertiga 2022
#suzuki #suzukiertiga #suzukihybrid",7,0,8,6,24,3,343,2,Tuesday,180,2,0,UCOdSniGPOpPiuNvKyqBUSzw,CAR GARAGE E8G,5940,21,130668,1219
#NUME?,Nasa Science #gk #sarkarinakurigk #generalknowledgequiz #khangkguru #gkquiz #quiz #khansir #shorts,"ईस वीडियो में हमने बहुत ही महानवपूर्ण सवाल के बारे में बताया है जिसको याद रख कर आप सभी सरकार परीक्षा में सफलता पा सकते हैं और और competitive exam को clear कर सकते हैं
.
.

I'm on Instagram as @mind_73078. Install the app to follow my photos and videos. https://www.instagram.com/mind_73078?igsh=bmN6bWptczIwbjl2&utm_source=ig_contact_invite
.
.
.
https://www.facebook.com/share/17XCJhwFUN/
.
https://youtube.com/shorts/PCsRyWMQBCY
.

LIKE👍
SHARE🤳
COMMENT✍️
SUBSCRIBE 🙏

Your queries 👇
rojgar ak target 
Gk drishti 
General knowledge 
Gk questions in hindi
Gk questions
Gk quiz
gk in hindi
GK important question
important question in GK
samanya Gyan
saamanya Gyan
GK Gyan
Gk darpan
important GK
important GK quiz
Top 10 gk gk quiz
GK question and answer in Hindi
GK trick
Gk sciences
Science Gk
science general knowledge
science general knowledge 2024
group d science GK
mahatvpurn science question and answer
mahatvpurn science question
general knowledge question and answer
general knowledge ke question answer
current affairs
Gk current
general science for competitive exam
general science
general science 2024
GK 2024
current affair 2024
mahatvpurn current affair 2024
general knowledge ke bare mein
samanya Gyan
samanya Gyan in Hindi
samanya Gyan ke question
samanya Gyan ke prashn
samanya vigyan
samanya vigyan ke mahatvpurn question
pet questions
pet questions and answer
pet questions and answer in hindi
pet science question
pet 2022
pet questions 2024
pet science
pet 2022
pet questions 2024
pet science
pet science question paper
science question answer ine Hindi
GK for all competitive exam
GK for railway exam
railway science Gk
most question answer
important question GK
important GK question answer in Hindi

railway science 2024-25 
railway group D science 2025
railway group D science
जीके के सवाल
सामान्य ज्ञान 
जीके 
जीके महात्वपूर्ण प्रश्न
GK general knowledge
जीके सामान्य ज्ञान 
सामान्य विज्ञान
physics class
physics questions
chemistry general knowledge
सामान्य ज्ञान 2023
जीके दृष्टि

tag for video 👇
#rojgaraktarget
#gkinhindi 
#gk 
#groupd 
#gkinhindi 
#gkquiz 
#gkfacts 
#gktoday 
#science 
#gkscience 
#currentaffairs 
#viralvideo 
#gkquestion 
#gkquestionsandanswers 
#Gkquestionsandanswerinhindi 
#gklucent 
#viral 
#gkdrishti 
#gkssc 
#gkssccgl
#petgk 
#policegk
#tradmangk
#bsf 
#cisf 
#indencostegard
#army",10,0,0,2,334,27,41,22,Wednesday,24,1,0,UC1OJJ-VlhH-9GqNZBP7oA2w,Gk Guide,1450,339,242670,0
2hSQuL-YKLk,"PALAYAN VIEW DECK, VILLAVICIOSA, ABRA",Totoo bang may Sea of Clouds sa Palayan View Deck?? Reveal ko na!!,5,0,0,5,13,0,110,19,Tuesday,533,8,1,UCI-yc5VHF0xXSe88Sq7gwgg,CGV THE EXPLORER,1710,8,6074,512
5xb-JMjvu7I,TVC Memphis miercoles 07/30/2025,,4,0,8,2,0,0,5912,24,Thursday,303,12,0,UCYBKqAo1W9SuBLL2wrMuZ8A,TVC MEMPHIS,1560,738,278129,111
VFnKlfpNE0U,Natural Tập Gì Để To | Vì Sao Nhức Cơ Sau Tập - Lưng Xô - Mục Tiêu 6% Fat | Cutting Day 69,"Cùng mình tập và cảm nhận nhé!
#men #classicphysique #bodybuilding #motivation #gym #health #success #suckhoe #vietnam #balance #workout #timemanagement #youtubevideo #muscular #cardio #fitness #gym #healthcare #muscular #GymLife #Fitness #Workout #GymMotivation #FitLife #natural #ChestWorkout #LegDay #BackWorkout #ShoulderWorkout #ArmDay #CoreWorkout #fullbodyworkoutathome #tvcgym #naturalboy #giamcan #giammo #giammobungnhanh #giảmmỡbụng #giammobungnhanh #giammobungduoi",24,0,3,18,47,40,841,22,Wednesday,523,14,12,UCp581SwviPbDJn_MlXPsldA,TVC GYM,1090,172,141822,175
